id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,yr_sold,yr_since_renovation,yr_since_built
1946000100,467000.0,4,2.75,2170,5024,2.0,0.0,3,8,0.0,2012,0.0,98059,47.495,-122.145,2015,3.0,3
8943600870,305000.0,4,2.25,1763,3717,2.0,0.0,3,8,0.0,2012,0.0,98031,47.4213,-122.194,2014,2.0,2
6145600557,212000.0,2,1.5,1020,1525,2.0,0.0,3,7,0.0,2004,0.0,98133,47.70399999999999,-122.34700000000001,2014,10.0,10
7203140180,429000.0,4,2.5,1840,4593,2.0,0.0,3,7,0.0,2010,0.0,98053,47.6866,-122.01299999999999,2014,4.0,4
3277801592,479950.0,3,2.0,1820,1358,3.0,0.0,3,9,0.0,2014,0.0,98126,47.5433,-122.376,2014,0.0,0
461003835,825000.0,3,3.5,2670,3000,2.0,0.0,3,9,800.0,2014,0.0,98117,47.6813,-122.37200000000001,2014,0.0,0
424069279,1180000.0,6,6.5,6260,10955,2.0,0.0,3,11,1420.0,2007,0.0,98075,47.5947,-122.039,2015,8.0,8
1760651000,250000.0,3,2.25,1400,3814,2.0,0.0,3,7,0.0,2012,0.0,98042,47.3584,-122.083,2014,2.0,2
3057000070,289000.0,2,1.5,1160,2158,2.0,0.0,3,7,0.0,1982,0.0,98034,47.7178,-122.19,2014,32.0,32
2895810200,265000.0,3,2.5,1400,3368,2.0,0.0,3,7,0.0,2013,0.0,98146,47.5134,-122.34200000000001,2014,1.0,1
2325300060,344000.0,3,2.5,1232,1130,3.0,0.0,3,7,0.0,2007,0.0,98125,47.7185,-122.31700000000001,2014,7.0,7
9151600055,749000.0,4,2.75,2700,6000,2.0,0.0,4,8,600.0,1910,0.0,98116,47.58600000000001,-122.383,2014,104.0,104
7853321260,492000.0,4,2.5,2550,6382,2.0,0.0,3,7,0.0,2007,0.0,98065,47.5202,-121.87,2014,7.0,7
4219610320,552500.0,4,2.5,3260,6902,2.0,0.0,3,8,0.0,2008,0.0,98059,47.4829,-122.156,2015,7.0,7
2902200016,653500.0,2,2.5,1680,1240,2.0,0.0,3,8,560.0,2014,0.0,98102,47.6372,-122.324,2014,0.0,0
7518507055,855000.0,4,3.25,2630,2550,2.0,0.0,3,10,600.0,2006,0.0,98117,47.6775,-122.385,2015,9.0,9
7502700060,333000.0,3,1.5,1260,5758,2.0,0.0,3,7,0.0,1999,0.0,98006,47.5524,-122.139,2014,15.0,15
3448740160,415000.0,4,2.5,2550,4500,2.0,0.0,3,7,0.0,2009,0.0,98059,47.4916,-122.15299999999999,2014,5.0,5
179001455,445000.0,4,3.25,3450,5000,2.0,0.0,3,8,0.0,2008,0.0,98178,47.4925,-122.273,2014,6.0,6
8669160270,273500.0,3,2.5,1550,3402,2.0,0.0,3,7,0.0,2009,0.0,98002,47.3523,-122.212,2014,5.0,5
4215270070,969990.0,4,2.5,4150,8436,2.0,0.0,3,10,0.0,2014,0.0,98075,47.5802,-122.039,2014,0.0,0
170000060,1200000.0,5,3.5,3900,4400,2.0,0.0,3,9,1250.0,2014,0.0,98107,47.6607,-122.36200000000001,2014,0.0,0
7410200431,430000.0,3,3.25,1550,1444,3.0,0.0,3,8,0.0,2006,0.0,98115,47.6767,-122.291,2014,8.0,8
6600060140,392000.0,4,2.5,2130,4000,2.0,0.0,3,8,0.0,2014,0.0,98146,47.5108,-122.36200000000001,2015,1.0,1
2324059314,795000.0,4,2.5,2890,7798,2.0,0.0,3,9,0.0,2005,0.0,98006,47.5456,-122.12899999999999,2014,9.0,9
9376301111,457000.0,3,2.5,1220,1330,2.0,0.0,3,8,210.0,2008,0.0,98117,47.6904,-122.37,2014,6.0,6
8956200560,453000.0,4,2.5,2502,8306,2.0,0.0,3,9,0.0,2013,0.0,98001,47.2953,-122.265,2015,2.0,2
6749700002,376000.0,3,2.0,1340,1384,3.0,0.0,3,8,0.0,2008,0.0,98103,47.6973,-122.35,2014,6.0,6
1438000390,469995.0,4,2.5,2350,3800,2.0,0.0,3,8,0.0,2014,0.0,98059,47.4783,-122.12299999999999,2014,0.0,0
8682301600,540000.0,3,2.5,1810,3930,2.0,0.0,3,8,0.0,2008,0.0,98053,47.7169,-122.02,2015,7.0,7
7853361370,555000.0,4,2.5,3310,6500,2.0,0.0,3,8,0.0,2012,0.0,98065,47.515,-121.87,2014,2.0,2
3333001997,445000.0,3,2.0,1620,5101,1.0,0.0,3,7,1030.0,2006,0.0,98118,47.5448,-122.288,2014,8.0,8
7899800857,256950.0,2,2.0,1070,635,2.0,0.0,3,9,350.0,2008,0.0,98106,47.5212,-122.35700000000001,2014,6.0,6
7338220370,297000.0,4,2.5,2230,4952,2.0,0.0,3,8,0.0,2011,0.0,98002,47.3363,-122.211,2014,3.0,3
9406530160,320000.0,4,2.5,1970,4558,2.0,0.0,3,8,0.0,2005,0.0,98038,47.3627,-122.04,2014,9.0,9
7853280370,805000.0,5,4.5,4600,7810,2.0,0.0,3,9,1400.0,2006,0.0,98065,47.5381,-121.86,2014,8.0,8
2937300520,799990.0,4,2.75,3110,6050,2.0,0.0,3,9,0.0,2014,0.0,98052,47.705,-122.126,2014,0.0,0
2738640310,680000.0,4,2.5,3490,3677,2.0,0.0,3,9,640.0,2007,0.0,98072,47.773999999999994,-122.162,2015,8.0,8
6056100312,395000.0,3,2.5,1600,1936,2.0,0.0,3,7,0.0,2007,0.0,98108,47.5629,-122.29700000000001,2014,7.0,7
2856100260,732000.0,3,2.5,1960,3060,2.0,0.0,3,8,0.0,2010,0.0,98117,47.6764,-122.389,2014,4.0,4
2724049222,163800.0,2,2.5,1000,1092,2.0,0.0,3,7,10.0,2004,0.0,98118,47.5419,-122.271,2014,10.0,10
2724049222,220000.0,2,2.5,1000,1092,2.0,0.0,3,7,10.0,2004,0.0,98118,47.5419,-122.271,2014,10.0,10
6149700197,308625.0,2,2.0,1500,1408,3.0,0.0,3,7,0.0,1999,0.0,98133,47.7293,-122.34299999999999,2014,15.0,15
3166900200,375000.0,3,2.5,2424,5931,2.0,0.0,3,9,0.0,2014,0.0,98042,47.3515,-122.134,2015,1.0,1
5137800030,300000.0,4,2.5,2303,3826,2.0,0.0,3,8,0.0,2006,0.0,98092,47.3258,-122.165,2014,8.0,8
3832080070,284000.0,3,2.5,1880,6008,2.0,0.0,3,7,0.0,2009,0.0,98042,47.3366,-122.052,2014,5.0,5
9828702336,610000.0,2,2.0,1210,740,2.0,0.0,3,8,430.0,2014,0.0,98112,47.6206,-122.3,2015,1.0,1
7203180370,955000.0,4,3.25,3720,6765,2.0,0.0,3,9,0.0,2012,0.0,98053,47.688,-122.01799999999999,2015,3.0,3
3901100030,982000.0,4,2.75,3610,8580,2.0,0.0,3,9,0.0,2014,0.0,98033,47.6706,-122.17299999999999,2014,0.0,0
3126049500,359000.0,3,1.5,1360,885,3.0,0.0,3,8,0.0,2008,0.0,98103,47.6961,-122.34899999999999,2014,6.0,6
6666830390,779380.0,5,2.5,2590,7084,2.0,0.0,3,8,0.0,2014,0.0,98052,47.7053,-122.113,2014,0.0,0
1832100055,1510000.0,5,3.25,4390,11250,2.0,0.0,3,10,0.0,2007,0.0,98040,47.5785,-122.225,2014,7.0,7
3629700030,635000.0,3,3.0,2290,1407,2.5,0.0,3,8,400.0,2014,0.0,98027,47.5446,-122.01700000000001,2015,1.0,1
3630200960,1060000.0,4,3.75,3880,9979,2.5,0.0,3,10,0.0,2007,0.0,98029,47.5408,-121.992,2014,7.0,7
7625702431,389500.0,3,2.5,1350,874,3.0,0.0,3,8,80.0,2006,0.0,98136,47.549,-122.387,2014,8.0,8
2895800390,359800.0,5,2.5,2170,2752,2.0,0.0,3,8,0.0,2014,0.0,98106,47.5165,-122.346,2014,0.0,0
3753000030,399950.0,3,3.0,1296,1051,3.0,0.0,3,8,0.0,2009,0.0,98125,47.7175,-122.28399999999999,2014,5.0,5
1773100926,320000.0,3,3.25,1530,1602,2.0,0.0,3,8,390.0,2013,0.0,98106,47.5555,-122.36200000000001,2014,1.0,1
301400320,255900.0,3,2.5,1489,3266,2.0,0.0,3,7,0.0,2014,0.0,98002,47.3452,-122.21700000000001,2014,0.0,0
6600060160,380000.0,4,2.5,2130,4467,2.0,0.0,3,8,0.0,2014,0.0,98146,47.5108,-122.363,2015,1.0,1
1861100267,580000.0,3,2.75,1430,1521,2.0,0.0,3,9,300.0,2009,0.0,98119,47.6353,-122.37100000000001,2014,5.0,5
3438500036,545000.0,5,3.75,2380,7268,1.0,0.0,3,8,950.0,2008,0.0,98106,47.5571,-122.35700000000001,2015,7.0,7
3869900036,451300.0,3,2.5,1420,814,2.0,0.0,3,8,280.0,2008,0.0,98136,47.5429,-122.387,2014,6.0,6
1042700270,852880.0,4,3.25,3450,6184,2.0,0.0,3,9,0.0,2014,0.0,98074,47.6072,-122.054,2014,0.0,0
6817750340,305000.0,4,2.5,1914,3150,2.0,0.0,3,8,0.0,2009,0.0,98055,47.43,-122.18799999999999,2014,5.0,5
3448001412,295000.0,2,1.5,988,1080,3.0,0.0,3,7,0.0,2007,0.0,98125,47.7123,-122.301,2015,8.0,8
301400800,261000.0,3,2.25,1584,2800,2.0,0.0,3,7,0.0,2012,0.0,98002,47.3451,-122.214,2014,2.0,2
7852090570,560000.0,4,2.5,2630,5710,2.0,0.0,3,8,0.0,2001,0.0,98065,47.5342,-121.876,2015,14.0,14
7203180070,795000.0,4,3.25,3520,5250,2.0,0.0,3,9,0.0,2012,0.0,98053,47.6869,-122.01899999999999,2014,2.0,2
5416510200,384950.0,4,2.5,2380,4913,2.0,0.0,3,8,0.0,2006,0.0,98038,47.3607,-122.038,2014,8.0,8
1931300977,500000.0,3,1.75,1410,1197,3.0,0.0,3,8,0.0,2012,0.0,98103,47.6558,-122.348,2014,2.0,2
7853390260,640000.0,4,3.5,3220,5741,2.0,0.0,3,9,0.0,2013,0.0,98065,47.5169,-121.88600000000001,2015,2.0,2
9578500810,418000.0,4,3.25,3266,5969,2.0,0.0,3,8,0.0,2014,0.0,98023,47.2975,-122.35,2014,0.0,0
6844700575,799000.0,3,2.0,2550,4794,2.0,0.0,3,9,0.0,2007,0.0,98115,47.6955,-122.29,2014,7.0,7
3751601877,552900.0,4,3.5,3828,18900,2.5,0.0,3,9,0.0,2014,0.0,98001,47.2851,-122.277,2015,1.0,1
3869900136,539950.0,3,2.25,1670,1596,3.0,0.0,3,8,0.0,2014,0.0,98136,47.5402,-122.387,2014,0.0,0
8956200960,524225.0,4,2.5,3056,11385,2.0,0.0,3,9,0.0,2014,0.0,98001,47.2905,-122.264,2015,1.0,1
2883200083,424950.0,2,1.5,1000,1188,3.0,0.0,3,8,0.0,2005,0.0,98115,47.6823,-122.32700000000001,2015,10.0,10
2028700570,560000.0,3,3.25,1530,1786,2.0,0.0,3,8,330.0,2007,0.0,98117,47.6783,-122.366,2014,7.0,7
4188300030,715000.0,5,3.0,3490,6091,2.0,0.0,3,9,0.0,2009,0.0,98011,47.7744,-122.225,2015,6.0,6
7883603648,300000.0,5,2.5,2760,6000,2.0,0.0,3,8,0.0,2006,0.0,98108,47.5289,-122.321,2014,8.0,8
3630080030,405000.0,3,2.5,1440,2163,2.0,0.0,3,7,0.0,2005,0.0,98029,47.553999999999995,-121.99799999999999,2015,10.0,10
173000036,327000.0,3,3.0,1370,1001,3.0,0.0,3,8,0.0,2009,0.0,98133,47.7302,-122.355,2014,5.0,5
2862500070,859950.0,6,4.0,3180,6551,2.0,0.0,3,9,0.0,2014,0.0,98074,47.6236,-122.023,2014,0.0,0
7017200055,560000.0,4,3.0,2720,7570,2.0,0.0,3,9,0.0,2008,0.0,98133,47.7113,-122.34899999999999,2015,7.0,7
3278611610,379900.0,3,2.5,1800,2792,2.0,0.0,3,8,0.0,2011,0.0,98126,47.5442,-122.37100000000001,2014,3.0,3
4305500030,625000.0,3,2.5,3220,6409,2.0,0.0,3,9,0.0,2008,0.0,98059,47.4815,-122.12700000000001,2015,7.0,7
255460240,398096.0,3,2.5,2370,5321,2.0,0.0,3,8,0.0,2014,0.0,98038,47.37,-122.01899999999999,2015,1.0,1
1773100416,315000.0,3,2.5,1410,1325,2.0,0.0,3,7,230.0,2007,0.0,98106,47.5582,-122.363,2014,7.0,7
2937300560,939000.0,4,3.5,3640,6049,2.0,0.0,3,9,0.0,2014,0.0,98052,47.7049,-122.125,2014,0.0,0
9510860560,674000.0,3,2.5,1920,3624,2.0,0.0,3,9,0.0,2003,0.0,98052,47.6647,-122.087,2014,11.0,11
1085621740,306000.0,4,2.5,2267,3577,2.0,0.0,3,7,0.0,2014,0.0,98092,47.3384,-122.18,2014,0.0,0
4139300135,2320000.0,5,4.75,5780,17004,2.0,0.0,3,11,1520.0,2006,0.0,98040,47.5802,-122.212,2014,8.0,8
5100400241,394950.0,2,1.0,1131,1304,3.0,0.0,3,7,0.0,2011,0.0,98115,47.6912,-122.31299999999999,2015,4.0,4
2428100070,914154.0,3,3.5,2940,6431,2.0,0.0,3,10,0.0,2014,0.0,98075,47.5818,-122.04700000000001,2014,0.0,0
726059485,496000.0,3,2.5,2180,4533,2.0,0.0,3,7,0.0,2010,0.0,98011,47.754,-122.215,2014,4.0,4
9834201370,430100.0,3,2.25,1400,1078,2.0,0.0,3,8,460.0,2009,0.0,98144,47.5701,-122.288,2015,6.0,6
8564860270,449990.0,4,2.5,2680,5539,2.0,0.0,3,8,0.0,2013,0.0,98045,47.4759,-121.734,2014,1.0,1
8564860270,502000.0,4,2.5,2680,5539,2.0,0.0,3,8,0.0,2013,0.0,98045,47.4759,-121.734,2015,2.0,2
3395071580,310000.0,3,2.5,1300,3612,2.0,0.0,3,7,0.0,2005,0.0,98118,47.5328,-122.28200000000001,2015,10.0,10
3682000060,349950.0,4,3.5,2796,3520,2.5,0.0,3,8,0.0,2013,0.0,98001,47.3427,-122.27799999999999,2015,2.0,2
1646500810,625000.0,2,1.75,1460,1500,2.0,0.0,3,8,460.0,2008,0.0,98103,47.6853,-122.35600000000001,2014,6.0,6
7768800160,1050000.0,4,3.5,4210,6481,2.0,0.0,3,9,950.0,2014,0.0,98075,47.5765,-122.072,2014,0.0,0
3629980860,680000.0,4,2.75,2330,3920,2.0,0.0,3,9,0.0,2005,0.0,98029,47.5525,-121.99,2014,9.0,9
629890070,828950.0,4,3.5,3930,5680,2.0,0.0,3,9,1110.0,2013,0.0,98027,47.5528,-122.07600000000001,2014,1.0,1
7299600140,274950.0,3,2.5,1608,4000,2.0,0.0,3,8,0.0,2014,0.0,98092,47.2582,-122.198,2015,1.0,1
1332700030,293000.0,2,2.25,1610,1968,2.0,0.0,4,7,0.0,1979,0.0,98056,47.5184,-122.196,2015,36.0,36
3630220140,795000.0,4,3.5,3200,3250,2.0,0.0,3,9,530.0,2007,0.0,98029,47.5515,-122.0,2014,7.0,7
301400240,282900.0,4,2.5,1710,3500,2.0,0.0,3,7,0.0,2014,0.0,98002,47.3448,-122.21700000000001,2014,0.0,0
1233100710,909950.0,5,3.75,3050,8972,2.0,0.0,3,9,0.0,2014,0.0,98033,47.6819,-122.17200000000001,2015,1.0,1
293070270,922755.0,4,3.5,3560,4951,2.0,0.0,3,9,0.0,2014,0.0,98074,47.6178,-122.055,2014,0.0,0
3304030140,424000.0,4,2.5,2650,8685,2.0,0.0,3,9,0.0,2006,0.0,98001,47.343999999999994,-122.26899999999999,2015,9.0,9
5095401070,630000.0,3,2.5,3490,12410,2.0,0.0,3,8,900.0,2009,0.0,98059,47.4714,-122.071,2015,6.0,6
6358900070,810000.0,4,3.25,4140,46173,2.0,0.0,3,9,0.0,2007,0.0,98011,47.7647,-122.213,2014,7.0,7
8141310030,256703.0,3,2.0,1670,4441,1.0,0.0,3,7,0.0,2014,0.0,98022,47.1948,-121.975,2014,0.0,0
7203140270,386380.0,3,2.5,1720,3600,2.0,0.0,3,7,0.0,2010,0.0,98053,47.6856,-122.01299999999999,2014,4.0,4
8682320320,485000.0,2,2.0,1510,3961,1.0,0.0,3,8,0.0,2010,0.0,98053,47.708999999999996,-122.01799999999999,2014,4.0,4
9542840340,275000.0,3,2.25,1450,4040,2.0,0.0,3,7,0.0,2010,0.0,98038,47.3665,-122.022,2015,5.0,5
3943600140,370000.0,4,2.5,1812,5026,2.0,0.0,3,8,0.0,2011,0.0,98055,47.4513,-122.20200000000001,2015,4.0,4
2902200240,499950.0,2,2.25,1060,1208,2.0,0.0,3,8,120.0,2005,0.0,98102,47.6371,-122.32700000000001,2014,9.0,9
3274800505,502000.0,3,2.5,1600,3073,3.0,0.0,3,8,0.0,2009,0.0,98144,47.5934,-122.29799999999999,2015,6.0,6
8080400136,654000.0,3,3.25,1530,1565,2.0,0.0,3,8,250.0,2005,0.0,98122,47.6179,-122.31200000000001,2014,9.0,9
6371000079,575000.0,4,2.25,2070,1230,3.0,0.0,3,9,570.0,2013,0.0,98116,47.5775,-122.41,2014,1.0,1
5379801920,500000.0,4,2.5,3630,7482,2.0,0.0,3,10,0.0,2008,0.0,98188,47.4565,-122.287,2015,7.0,7
8562770320,554000.0,3,2.5,2140,4126,2.0,0.0,3,8,180.0,2005,0.0,98027,47.5368,-122.073,2015,10.0,10
3449000200,360000.0,4,1.75,2010,12188,1.0,0.0,4,7,860.0,1960,0.0,98059,47.5013,-122.147,2015,55.0,55
255470030,619990.0,4,2.75,2630,4501,2.0,0.0,3,8,0.0,2015,0.0,98028,47.7748,-122.244,2015,0.0,0
629650030,317500.0,4,2.5,2233,6025,2.0,0.0,3,7,0.0,2012,0.0,98001,47.2599,-122.256,2015,3.0,3
3574770030,564950.0,4,2.75,2990,4521,2.0,0.0,3,7,0.0,2014,0.0,98028,47.7401,-122.226,2014,0.0,0
7589700055,545000.0,2,1.25,1240,2150,2.0,0.0,3,8,0.0,2014,0.0,98117,47.6884,-122.374,2014,0.0,0
3832050570,333700.0,3,2.5,2230,5050,2.0,0.0,3,7,0.0,2006,0.0,98042,47.3359,-122.055,2015,9.0,9
5167000140,1480000.0,3,3.25,3700,2264,2.0,0.0,3,11,1420.0,1998,0.0,98033,47.6653,-122.205,2014,16.0,16
9578060370,530000.0,4,3.0,2290,5105,2.0,0.0,3,8,0.0,2012,0.0,98028,47.7727,-122.23700000000001,2015,3.0,3
2767604253,396000.0,2,1.5,950,865,3.0,0.0,3,8,0.0,2006,0.0,98107,47.6714,-122.382,2015,9.0,9
8562780800,305000.0,2,1.75,1120,758,2.0,0.0,3,7,0.0,2012,0.0,98027,47.5325,-122.072,2014,2.0,2
603000926,380000.0,5,3.5,2420,4670,2.0,0.0,3,7,0.0,2013,0.0,98118,47.5241,-122.285,2014,1.0,1
6817750510,305000.0,4,2.5,1714,3250,2.0,0.0,3,8,0.0,2010,0.0,98055,47.428999999999995,-122.189,2015,5.0,5
423059409,440000.0,4,2.5,2230,5650,2.0,0.0,3,7,0.0,2011,0.0,98056,47.5073,-122.16799999999999,2014,3.0,3
522049074,459000.0,4,3.0,2530,10000,2.0,0.0,3,7,0.0,2013,0.0,98148,47.431000000000004,-122.335,2014,1.0,1
1934800193,530000.0,3,3.5,1550,1233,2.0,0.0,3,8,390.0,2005,0.0,98122,47.6034,-122.309,2015,10.0,10
847100046,600000.0,4,2.75,3110,11225,2.0,0.0,3,8,0.0,2012,0.0,98059,47.4865,-122.14299999999999,2015,3.0,3
1250200693,515000.0,3,3.0,2100,2409,2.0,0.0,3,8,440.0,2008,0.0,98144,47.5973,-122.29799999999999,2014,6.0,6
7338220200,275000.0,4,2.5,2150,3721,2.0,0.0,3,8,0.0,2007,0.0,98002,47.3363,-122.215,2015,8.0,8
1982201596,540000.0,3,1.75,1630,1404,2.0,0.0,3,8,610.0,2014,0.0,98107,47.6646,-122.367,2015,1.0,1
7853270830,445000.0,3,2.5,2230,7934,2.0,0.0,3,7,0.0,2005,0.0,98065,47.5439,-121.88,2014,9.0,9
9352900200,285000.0,3,2.5,1320,955,3.0,0.0,3,7,0.0,2009,0.0,98106,47.5202,-122.35700000000001,2015,6.0,6
8850000517,480000.0,3,2.5,1590,1431,2.0,0.0,3,8,0.0,2010,0.0,98144,47.5893,-122.309,2014,4.0,4
3395070560,440000.0,5,3.25,2610,3642,2.0,0.0,3,8,530.0,2005,0.0,98118,47.535,-122.28399999999999,2015,10.0,10
7211400576,287450.0,3,2.5,1440,2500,2.0,0.0,3,7,0.0,2008,0.0,98146,47.5123,-122.35799999999999,2015,7.0,7
5169700132,507950.0,4,2.5,2630,6283,2.0,0.0,3,9,0.0,2006,0.0,98059,47.5079,-122.15799999999999,2015,9.0,9
3204960200,750000.0,3,3.5,3390,10078,2.0,0.0,3,10,350.0,2012,0.0,98056,47.537,-122.185,2014,2.0,2
8024200681,425000.0,3,1.5,1400,1022,3.0,0.0,3,8,0.0,2007,0.0,98115,47.6989,-122.31700000000001,2014,7.0,7
9358000550,420000.0,3,3.5,1900,2133,2.0,0.0,3,8,380.0,2009,0.0,98126,47.5675,-122.369,2014,5.0,5
7625702444,394950.0,3,2.5,1350,1250,3.0,0.0,3,8,80.0,2006,0.0,98136,47.5491,-122.387,2014,8.0,8
7853370260,635000.0,4,3.25,3420,6752,2.0,0.0,3,9,390.0,2012,0.0,98065,47.516999999999996,-121.876,2014,2.0,2
522079068,513000.0,3,2.5,2150,161607,2.0,0.0,3,7,820.0,1995,0.0,98038,47.4178,-121.93700000000001,2015,20.0,20
3023000200,380000.0,4,2.5,2110,5306,2.0,0.0,3,8,0.0,2012,0.0,98038,47.356,-122.057,2015,3.0,3
3758900023,1130000.0,4,3.25,3810,8519,1.0,0.0,3,10,1130.0,2007,0.0,98033,47.699,-122.20700000000001,2014,7.0,7
6204050160,540000.0,5,3.0,2870,4369,2.0,0.0,3,8,780.0,2007,0.0,98011,47.7449,-122.19200000000001,2014,7.0,7
8562780200,352499.0,2,2.25,1240,705,2.0,0.0,3,7,90.0,2009,0.0,98027,47.5321,-122.073,2015,6.0,6
7702600949,603000.0,4,3.5,3610,6345,2.0,0.0,3,9,1240.0,2008,0.0,98058,47.4283,-122.102,2015,7.0,7
3442000127,685000.0,4,2.5,2310,5100,2.0,0.0,3,9,0.0,2013,0.0,98177,47.7039,-122.36,2014,1.0,1
255550070,330675.0,4,3.0,1930,3031,1.0,0.0,3,7,730.0,2006,0.0,98019,47.7457,-121.985,2014,8.0,8
7165700200,275000.0,3,3.0,1390,1080,2.0,0.0,3,7,250.0,2006,0.0,98118,47.5323,-122.281,2014,8.0,8
8096800270,259950.0,3,2.5,1578,7340,2.0,0.0,3,7,0.0,2010,0.0,98030,47.3771,-122.186,2014,4.0,4
4046500160,441000.0,3,2.0,1720,15000,1.0,0.0,3,9,0.0,2011,0.0,98014,47.6927,-121.92,2014,3.0,3
7882600326,1140000.0,5,3.75,4700,11237,2.0,0.0,3,10,1770.0,2006,0.0,98033,47.6624,-122.197,2014,8.0,8
9122001230,590000.0,3,3.5,1970,5079,2.0,0.0,3,8,290.0,2007,0.0,98144,47.5816,-122.296,2014,7.0,7
6373000187,497000.0,3,2.25,1460,1353,2.0,0.0,3,8,410.0,2012,0.0,98116,47.5774,-122.412,2014,2.0,2
7967000200,345500.0,3,2.5,1930,4000,2.0,0.0,3,8,0.0,2014,0.0,98001,47.3518,-122.275,2014,0.0,0
2902200241,562500.0,3,2.25,1300,907,2.0,0.0,3,8,300.0,2006,0.0,98102,47.6371,-122.32700000000001,2014,8.0,8
291310390,355000.0,3,2.25,1445,1087,2.0,0.0,3,7,145.0,2005,0.0,98027,47.5339,-122.06700000000001,2014,9.0,9
1604601572,345000.0,2,2.25,860,696,2.0,0.0,3,9,0.0,2009,0.0,98118,47.5663,-122.29,2014,5.0,5
259500270,478000.0,3,2.5,3040,4535,2.0,0.0,3,9,0.0,2007,0.0,98056,47.51,-122.185,2014,7.0,7
3166900270,391500.0,3,2.5,2424,6143,2.0,0.0,3,9,0.0,2014,0.0,98030,47.3512,-122.135,2015,1.0,1
2926049582,265000.0,2,1.5,1084,3427,2.0,0.0,3,7,0.0,1976,0.0,98125,47.7117,-122.32600000000001,2015,39.0,39
3438503230,395000.0,3,2.5,2510,5320,2.0,0.0,3,8,0.0,2005,0.0,98106,47.5374,-122.35700000000001,2014,9.0,9
2827100075,286308.0,2,1.5,1220,1036,3.0,0.0,3,7,0.0,2006,0.0,98133,47.7348,-122.34700000000001,2014,8.0,8
1702900624,370000.0,2,2.25,1280,835,2.0,0.0,3,7,200.0,2009,0.0,98118,47.5592,-122.28399999999999,2014,5.0,5
2856100935,1080000.0,5,3.5,3740,5610,2.0,0.0,3,9,880.0,2014,0.0,98117,47.6764,-122.39200000000001,2014,0.0,0
301401620,298900.0,3,2.5,1852,4000,2.0,0.0,3,7,0.0,2014,0.0,98002,47.3451,-122.209,2014,0.0,0
3630200520,775000.0,4,2.5,2580,5787,2.0,0.0,3,9,0.0,2007,0.0,98029,47.5416,-121.994,2015,8.0,8
323079065,790000.0,4,3.5,3190,31450,2.0,0.0,3,9,0.0,2010,0.0,98027,47.50100000000001,-121.902,2014,4.0,4
7172200125,1050000.0,3,2.5,3400,5119,2.0,0.0,3,8,1100.0,2014,0.0,98115,47.6843,-122.305,2014,0.0,0
3057000400,249000.0,2,1.5,1090,2686,2.0,0.0,3,7,0.0,1982,0.0,98034,47.717,-122.19,2014,32.0,32
3022900070,348000.0,3,2.0,2360,6145,1.0,0.0,3,8,0.0,2011,0.0,98030,47.3564,-122.198,2014,3.0,3
9406710060,358000.0,5,2.5,2460,5604,2.0,0.0,3,8,0.0,2011,0.0,98038,47.3658,-122.037,2014,3.0,3
3353401070,260000.0,5,2.5,2025,7760,2.0,0.0,3,7,0.0,2007,0.0,98001,47.2671,-122.256,2014,7.0,7
7853280570,765000.0,4,3.0,4410,5104,2.0,0.0,3,9,1010.0,2006,0.0,98065,47.5392,-121.861,2014,8.0,8
6192410550,739000.0,3,2.5,2810,5400,2.0,0.0,3,9,0.0,2005,0.0,98052,47.7065,-122.118,2014,9.0,9
8562710520,890000.0,5,3.5,4490,6000,2.0,0.0,3,10,1290.0,2006,0.0,98027,47.5396,-122.073,2014,8.0,8
1543000060,462000.0,4,2.5,3070,6432,2.0,0.0,3,9,0.0,2006,0.0,98055,47.4487,-122.205,2014,8.0,8
9536600810,380000.0,4,2.5,1984,32400,1.0,0.0,3,8,420.0,1962,0.0,98198,47.36,-122.318,2014,52.0,52
5428000070,770000.0,5,3.5,4750,8234,2.0,0.0,3,10,1400.0,2013,0.0,98198,47.3574,-122.318,2015,2.0,2
2309000060,641000.0,4,3.25,2760,4104,2.0,0.0,3,8,860.0,2014,0.0,98056,47.5286,-122.18700000000001,2014,0.0,0
8043700105,2300000.0,4,4.0,4360,8175,2.5,1.0,3,10,420.0,2007,0.0,98008,47.5724,-122.104,2015,8.0,8
7792000140,369000.0,4,2.5,3060,27251,1.5,0.0,3,8,0.0,2008,0.0,98022,47.1967,-121.96600000000001,2015,7.0,7
5244801550,1110000.0,4,3.0,2770,2650,2.0,0.0,3,9,590.0,2014,0.0,98109,47.6435,-122.354,2014,0.0,0
9310300160,357000.0,5,2.5,2990,9240,2.0,0.0,3,8,0.0,2015,0.0,98133,47.7384,-122.348,2014,-1.0,-1
6762700376,650000.0,3,2.75,1540,1251,2.0,0.0,3,8,310.0,2002,0.0,98102,47.6298,-122.321,2014,12.0,12
1972200428,563500.0,3,2.5,1400,1312,3.5,0.0,3,8,0.0,2007,0.0,98103,47.6534,-122.355,2014,7.0,7
7304301231,345000.0,3,2.5,1680,2229,2.0,0.0,3,7,0.0,2007,0.0,98155,47.7484,-122.322,2014,7.0,7
9512200140,479950.0,3,2.0,2260,7163,1.0,0.0,3,9,0.0,2012,0.0,98058,47.4593,-122.13600000000001,2014,2.0,2
